job_title,company,url,experience,salary,location,skills,Role,,job_id
Senior Software Engineer,Wells Fargo,https://www.naukri.com/job-listings-senior-software-engineer-wells-fargo-india-solutions-pvt-ltd-hyderabad-secunderabad-bangalore-bengaluru-4-to-7-years-170223503174,4-7 Yrs,Not disclosed,"['Hyderabad/Secunderabad', 'Bangalore/Bengaluru']","['monitoring', 'java', 'jpa', 'microsoft', 'oracle', 'json', 'sql', 'sql server']",software-developer,,4230
Senior Software Engineer,Wells Fargo,https://www.naukri.com/job-listings-senior-software-engineer-wells-fargo-india-solutions-pvt-ltd-hyderabad-secunderabad-bangalore-bengaluru-5-to-8-years-170223503172,5-8 Yrs,Not disclosed,"['Hyderabad/Secunderabad', 'Bangalore/Bengaluru']","['monitoring', 'downstream', 'fix', 'collections', 'software', 'ssrs', 'javascript', 'fixed income']",software-developer,,4231
Senior Software Engineer,Morningstar,https://www.naukri.com/job-listings-senior-software-engineer-morningstar-india-p-ltd-mumbai-4-to-7-years-170223500325,4-7 Yrs,Not disclosed,['Mumbai'],"['software', 'software testing', 'senior', 'computer', 'microsoft', 'coding', 'front', 'integration']",software-developer,,4232
Senior Software Engineer,apt Solutions,https://www.naukri.com/job-listings-senior-software-engineer-apt-solutions-pune-2-to-3-years-170223012305,2-3 Yrs,"1,75,000 - 2,75,000 PA.",['Hybrid - Pune'],"['Javascript', 'Php', 'JSON', 'Codeigniter', 'Ajax', 'html', 'software', 'senior']",software-developer,,4233
Sr. Software Engineer  (C++ Version 11+),Job Fittment Finder,https://www.naukri.com/job-listings-sr-software-engineer-c-version-11-fittment-finder-kolkata-mumbai-hyderabad-secunderabad-pune-chennai-ahmedabad-delhi-ncr-bangalore-bengaluru-7-to-10-years-160223910041,7-10 Yrs,Not disclosed,"['Kolkata', 'Mumbai', 'Hyderabad/Secunderabad', 'Pune', 'Chennai', 'Ahmedabad', 'Delhi / NCR', 'Bangalore/Bengaluru']","['C++', 'gcp', 'design', 'microsoft azure', 'infrastructure', 'sql', 'perl', 'software engineering']",software-developer,,4234
Senior Software Engineer,Evolve Technologies And Services,https://www.naukri.com/job-listings-senior-software-engineer-evolve-technologies-and-services-pune-4-to-9-years-160223011194,4-9 Yrs,Not disclosed,['Hybrid - Pune'],"['CAN', 'C++', 'OOPS', 'automotive', 'uds', 'design patterns', 'senior', 'software design']",software-developer,,4235
Software Engineer | Sr Software Engineer | Lead | Architect | SME,Mindworx Advisory,https://www.naukri.com/job-listings-software-engineer-sr-software-engineer-lead-architect-sme-mindworx-advisory-pune-chennai-bangalore-bengaluru-3-to-8-years-160223002113,3-8 Yrs,"8,00,000 - 16,00,000 PA.","['Pune', 'Chennai', 'Bangalore/Bengaluru']","['Algorithm Development', 'C++', 'Radar', 'adas', 'sr', 'ada', 'leadership', 'software engineering']",software-developer,,4236
Senior Java Developer,SAP,https://www.naukri.com/job-listings-senior-java-developer-sap-labs-india-pvt-ltd-pune-6-to-10-years-150223907146,6-10 Yrs,Not disclosed,['Pune'],"['Java', 'data structures', 'sapui5', 'css', 'cs', 'microservices', 'sdlc', 'unit']",software-developer,,4237
Senior Embedded Software Engineer,Route To Smile Healthcare,https://www.naukri.com/job-listings-senior-embedded-software-engineer-route-to-smile-healthcare-pune-2-to-5-years-150223500623,2-5 Yrs,Not disclosed,['Pune'],"['python', 'http', 'firmware', 'wireless', 'eclipse', 'production support', 'performance', 'debugging']",software-developer,,4238
Engineer - Software,SLK Software,https://www.naukri.com/job-listings-engineer-software-slk-software-services-private-limited-pune-3-to-5-years-150223500322,3-5 Yrs,Not disclosed,['Pune'],"['ms office word', 'coding', 'sdlc', 'integration testing', 'visio', 'planning', 'microsoft', 'software engineering']",software-developer,,4239
Software Engineer,Veritas Technologies,https://www.naukri.com/job-listings-software-engineer-veritas-technologies-llc-pune-3-to-5-years-150223500059,3-5 Yrs,Not disclosed,['Pune'],"['coding', 'automation', 'sql', 'software engineering', 'microsoft windows', 'python', 'application development', 'c++']",software-developer,,4240
Senior Software Engineer,ASG Technologies,https://www.naukri.com/job-listings-senior-software-engineer-asg-technologies-pune-1-to-6-years-130223501186,1-6 Yrs,Not disclosed,['Pune'],"['quality assurance', 'debugging', 'operating systems', 'hardware', 'software engineering', 'microsoft windows', 'system', 'quality']",software-developer,,4241
Senior Software Engineer,Principal Global Investors,https://www.naukri.com/job-listings-senior-software-engineer-principal-global-services-pvt-ltd-pune-8-to-12-years-130223501014,8-12 Yrs,Not disclosed,['Pune'],"['sql', 'git', 'senior', 'time management', 'management', 'rexx', 'analytical', 'analytics']",software-developer,,4242
Tracxn-Senior Software Engineer-Full Stack-Node.js/React.js(2-5Yrs),Tracxn,https://www.naukri.com/job-listings-tracxn-senior-software-engineer-full-stack-node-js-react-js-2-5yrs-tracxn-bangalore-bengaluru-2-to-5-years-060123009771,2-5 Yrs,Not disclosed,['Bangalore/Bengaluru'],"['Senior Developer', 'node', 'engineering', 'mongodb', 'senior', 'angularjs', 'mern', 'express']",software-developer,,4243
Software Engineer Program,Capgemini,https://www.naukri.com/job-listings-software-engineer-program-capgemini-technology-services-india-limited-bangalore-bengaluru-6-to-9-years-030223910025,6-9 Yrs,Not disclosed,['Bangalore/Bengaluru'],"['core java', 'github', 'jsp', 'case', 'test cases', 'struts', 'j2ee', 'spring']",software-developer,,4244
Senior Java Developer,Capgemini,https://www.naukri.com/job-listings-senior-java-developer-capgemini-technology-services-india-limited-hyderabad-secunderabad-pune-6-to-11-years-030223907737,6-11 Yrs,Not disclosed,"['Hyderabad/Secunderabad', 'Pune']","['Java', 'spring', 'html', 'rest', 'api', 'web services', 'java development', 'javascript']",software-developer,,4245
SOFTWARE ENGINEER,Mindtree,https://www.naukri.com/job-listings-software-engineer-mindtree-limited-bangalore-bengaluru-2-to-4-years-030223500355,2-4 Yrs,Not disclosed,['Bangalore/Bengaluru'],"['software development', 'debugging', 'deep learning', 'development', 'software', 'embedded software', 'git', 'firmware']",software-developer,,4246
Software Engineer in Test - II (Analytics),Mindtickle,https://www.naukri.com/job-listings-software-engineer-in-test-ii-analytics-mindtickle-pune-4-to-6-years-020223501413,4-6 Yrs,Not disclosed,['Pune'],"['software testing', 'performance testing', 'source', 'coding', 'case', 'jira', 'sql', 'javascript']",software-developer,,4247
Embedded Software Engineer,Tata Elxsi,https://www.naukri.com/job-listings-embedded-software-engineer-tata-elxsi-pune-calicut-kozhikode-chennai-bangalore-bengaluru-trivandrum-thiruvananthapuram-2-to-7-years-010223007297,2-7 Yrs,"4,00,000 - 9,00,000 PA.","['Pune', 'Calicut/Kozhikode', 'Chennai', 'Bangalore/Bengaluru', 'Trivandrum/Thiruvananthapuram']","['embedded software', 'embedded systems', 'embedded system design', 'automotive', 'c', 'software']",software-developer,,4248
Specialist - Software Engineering,Mindtree,https://www.naukri.com/job-listings-specialist-software-engineering-mindtree-limited-pune-5-to-10-years-301222500136,5-10 Yrs,Not disclosed,['Pune'],"['nosql', 'analytics', 'data structures', 'sql', 'data', 'cryptography', 'software engineering', 'programming']",software-developer,,4249
Software Development Engineer in Test,Hitachi Ltd.,https://www.naukri.com/job-listings-software-development-engineer-in-test-hitachi-ltd-pune-2-to-4-years-291122500650,2-4 Yrs,Not disclosed,['Pune'],"['software engineering', 'load', 'box', 'firewall', 'software quality', 'software testing', 'balance', 'load balancing']",software-developer,,4250
Specialist - Software Engineering,Mindtree,https://www.naukri.com/job-listings-specialist-software-engineering-mindtree-limited-pune-5-to-8-years-271222500179,5-8 Yrs,Not disclosed,['Pune'],"['postgresql', 'javascript', 'json', 'apache tomcat', 'xml', 'maven', 'oracle', 'software']",software-developer,,4251
Specialist - Software Engineering,Mindtree,https://www.naukri.com/job-listings-specialist-software-engineering-mindtree-limited-pune-3-to-6-years-271222500171,3-6 Yrs,Not disclosed,['Pune'],"['unix', 'dbms', 'debugging', 'engineering', 'scripting', 'shell scripting', 'sql', 'unix shell scripting']",software-developer,,4252
Specialist - Software Engineering,Mindtree,https://www.naukri.com/job-listings-specialist-software-engineering-mindtree-limited-pune-7-to-10-years-271222500165,7-10 Yrs,Not disclosed,['Pune'],"['software', 'software engineering', 'scm', 'coding', 'jms', 'oracle', 'core', 'maven']",software-developer,,4253
Specialist - Software Engineering,Mindtree,https://www.naukri.com/job-listings-specialist-software-engineering-mindtree-limited-pune-3-to-6-years-271222500163,3-6 Yrs,Not disclosed,['Pune'],"['jquery', 'jsp', 'struts', 'ajax', 'javascript', 'software engineering', 'engineering', 'weblogic']",software-developer,,4254
Software Engineer - Test,Phonepe,https://www.naukri.com/job-listings-software-engineer-test-phonepe-pune-2-to-4-years-271022500024,2-4 Yrs,Not disclosed,['Pune'],"['software engineering', 'software testing', 'python', 'coding', 'functional', 'debugging', 'financial services', 'control']",software-developer,,4255
Software Engineer,GE,https://www.naukri.com/job-listings-software-engineer-ge-bangalore-bengaluru-4-to-6-years-270123906616,4-6 Yrs,Not disclosed,['Bangalore/Bengaluru'],"['Java', 'jquery', 'boot', 'vue.js', 'angularjs', 'architecture', 'application', 'software development']",software-developer,,4256
Software Engineer,Telstra,https://www.naukri.com/job-listings-software-engineer-telstra-india-pvt-ltd-pune-3-to-7-years-250722501173,3-7 Yrs,Not disclosed,['Pune'],"['oracle', 'json', 'xml', 'planning', 'software engineering', 'it strategy', 'mysql', 'agile']",software-developer,,4257
Software Engineer - Railways Interlocking,Siemens,https://www.naukri.com/job-listings-software-engineer-railways-interlocking-siemens-limited-pune-2-to-7-years-250123501590,2-7 Yrs,Not disclosed,['Pune'],"['design', 'rectification', 'technology management', 'engineering', 'technology', 'railways', 'management', 'fault rectification']",software-developer,,4258
Specialist - Software Engineering,Mindtree,https://www.naukri.com/job-listings-specialist-software-engineering-mindtree-limited-pune-8-to-9-years-241222500876,8-9 Yrs,Not disclosed,['Pune'],"['git', 'plsql', 'apache tomcat', 'architecture', 'maven', 'software', 'software engineering', 'application development']",software-developer,,4259
Specialist - Software Engineering,Mindtree,https://www.naukri.com/job-listings-specialist-software-engineering-mindtree-limited-pune-3-to-6-years-241222500872,3-6 Yrs,Not disclosed,['Pune'],"['monitoring', 'coding', 'investment banking', 'oracle', 'planning', 'investment', 'software engineering', 'apache']",software-developer,,4260
Specialist - Software Engineering,Mindtree,https://www.naukri.com/job-listings-specialist-software-engineering-mindtree-limited-pune-3-to-5-years-241222500864,3-5 Yrs,Not disclosed,['Pune'],"['management', 'engineering', 'front', 'mongodb', 'xml', 'project', 'oracle', 'technical documentation']",software-developer,,4261
Specialist - Software Engineering,Mindtree,https://www.naukri.com/job-listings-specialist-software-engineering-mindtree-limited-pune-3-to-6-years-241222500863,3-6 Yrs,Not disclosed,['Pune'],"['software', 'software engineering', 'xml', 'vmware', 'javas', 'core', 'oracle', 'maven']",software-developer,,4262
Specialist - Software Engineering,Mindtree,https://www.naukri.com/job-listings-specialist-software-engineering-mindtree-limited-pune-5-to-7-years-241222500852,5-7 Yrs,Not disclosed,['Pune'],"['project management', 'weblogic', 'sdlc', 'jdbc', 'project', 'websphere', 'multithreading', 'j2ee']",software-developer,,4263
Specialist - Software Engineering,Mindtree,https://www.naukri.com/job-listings-specialist-software-engineering-mindtree-limited-pune-8-to-10-years-241222500848,8-10 Yrs,Not disclosed,['Pune'],"['product implementation', 'management', 'data', 'accounting', 'javascript', 'software engineering', 'programming', 'backend']",software-developer,,4264
Specialist - Software Engineering,Mindtree,https://www.naukri.com/job-listings-specialist-software-engineering-mindtree-limited-pune-7-to-9-years-241222500843,7-9 Yrs,Not disclosed,['Pune'],"['NoSQL', 'selenium testing', 'RDBMS', 'Coding', 'Microsoft Technology Associate', 'HTML', 'JSON', 'Oracle']",software-developer,,4265
Specialist - Software Engineering,Mindtree,https://www.naukri.com/job-listings-specialist-software-engineering-mindtree-limited-pune-3-to-6-years-241222500842,3-6 Yrs,Not disclosed,['Pune'],"['engineering', 'spring', 'core', 'troubleshooting', 'oracle', 'software', 'java', 'multithreading']",software-developer,,4266
Specialist - Software Engineering,Mindtree,https://www.naukri.com/job-listings-specialist-software-engineering-mindtree-limited-pune-4-to-5-years-241222500840,4-5 Yrs,Not disclosed,['Pune'],"['sdlc', 'jdbc', 'spring', 'application', 'object', 'unit testing', 'software development', 'integration testing']",software-developer,,4267
Specialist - Software Engineering,Mindtree,https://www.naukri.com/job-listings-specialist-software-engineering-mindtree-limited-pune-3-to-6-years-241222500838,3-6 Yrs,Not disclosed,['Pune'],"['unix', 'engineering', 'xml', 'ajax', 'sql', 'oracle', 'html', 'software']",software-developer,,4268
Specialist - Software Engineering,Mindtree,https://www.naukri.com/job-listings-specialist-software-engineering-mindtree-limited-mumbai-new-delhi-hyderabad-secunderabad-pune-gurgaon-gurugram-bangalore-bengaluru-3-to-6-years-241222500837,3-6 Yrs,Not disclosed,"['Mumbai', 'New Delhi', 'Hyderabad/Secunderabad', 'Pune', 'Gurgaon/Gurugram', 'Bangalore/Bengaluru']","['build', 'automation framework', 'usage', 'test scripts', 'software testing', 'engineering', 'test planning', 'automation testing']",software-developer,,4269
Specialist - Software Engineering,Mindtree,https://www.naukri.com/job-listings-specialist-software-engineering-mindtree-limited-pune-3-to-6-years-241222500826,3-6 Yrs,Not disclosed,['Pune'],"['certified', 'engineering', 'spring', 'mongodb', 'core', 'vmware', 'boot', 'development']",software-developer,,4270
Specialist - Software Engineering,Mindtree,https://www.naukri.com/job-listings-specialist-software-engineering-mindtree-limited-pune-3-to-6-years-241222500818,3-6 Yrs,Not disclosed,['Pune'],"['maven', 'data mapping', 'oracle', 'framework', 'spring mvc', 'oracle database', 'data', 'firewall']",software-developer,,4271
Specialist - Software Engineering,Mindtree,https://www.naukri.com/job-listings-specialist-software-engineering-mindtree-limited-pune-3-to-6-years-241222500813,3-6 Yrs,Not disclosed,['Pune'],"['corporate', 'management', 'microsoft azure', 'microsoft', 'agile', 'leadership development', 'software', 'software engineering']",software-developer,,4272
System Software Engineer,Nvidia,https://www.naukri.com/job-listings-system-software-engineer-nvidia-hyderabad-secunderabad-pune-bangalore-bengaluru-2-to-3-years-231122503085,2-3 Yrs,Not disclosed,"['Hyderabad/Secunderabad', 'Pune', 'Bangalore/Bengaluru']","['system software', 'coding', 'automation', 'virtualization', 'graphics', 'management', 'content', 'information technology']",software-developer,,4273
Software Engineer-Test,Phonepe,https://www.naukri.com/job-listings-software-engineer-test-phonepe-pune-2-to-4-years-211122501546,2-4 Yrs,Not disclosed,['Pune'],"['computer', 'software testing', 'python', 'coding', 'functional', 'debugging', 'financial services', 'control']",software-developer,,4274
